Table with column headers in row 3,,,,,,
"2021 Poverty Estimates for School districts                                                                                                                                                       Source: U.S. Census Bureau, Small Area Income and Poverty Program (SAIPE)                                                                                                              Release date:   December 2022",,,,,,
State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
KY,21,03960,McCracken County School District,"46,695","7,916","1,362"
KY,21,03990,McCreary County School District,"16,892","2,763","1,046"
KY,21,04020,McLean County School District,"9,100","1,618",268
KY,21,04050,Meade County School District,"26,922","4,620",812
KY,21,04080,Menifee County School District,"6,194",806,290
KY,21,04110,Mercer County School District,"19,962","3,385",583
KY,21,04140,Metcalfe County School District,"10,349","1,853",528
KY,21,04170,Middlesboro Independent School District,"9,414","1,438",573
KY,21,04200,Monroe County School District,"11,233","1,912",597
KY,21,04250,Montgomery County School District,"28,219","4,802",973
KY,21,04290,Morgan County School District,"13,820","1,873",519
KY,21,00081,Muhlenberg County School District,"30,694","4,683","1,356"
KY,21,04380,Murray Independent School District,"10,198","1,364",276
KY,21,04410,Nelson County School District,"33,689","5,891",617
KY,21,04440,Newport Independent School District,"14,046","1,609",449
KY,21,04470,Nicholas County School District,"7,712","1,455",355
KY,21,04500,Ohio County School District,"23,688","4,340",836
KY,21,04530,Oldham County School District,"68,685","13,653",531
KY,21,04560,Owen County School District,"11,294","1,915",350
KY,21,04590,Owensboro Independent School District,"29,795","5,002","1,259"
KY,21,04620,Owsley County School District,"3,953",630,256
KY,21,04650,Paducah Independent School District,"20,759","3,231","1,057"
KY,21,04680,Paintsville Independent School District,"3,644",537,161
KY,21,04710,Paris Independent School District,"5,623",944,234
KY,21,04740,Pendleton County School District,"14,607","2,536",487
KY,21,04770,Perry County School District,"23,244","3,974","1,376"
KY,21,04800,Pike County School District,"50,174","8,032","2,904"
KY,21,04830,Pikeville Independent School District,"7,217",915,323
KY,21,04860,Pineville Independent School District,"1,562",232,90
KY,21,04890,Powell County School District,"13,133","2,382",664
KY,21,04950,Pulaski County School District,"55,830","9,183","2,017"
KY,21,04980,Raceland-Worthington Independent School District,"4,300",703,104
KY,21,05040,Robertson County School District,"2,257",360,87
KY,21,05070,Rockcastle County School District,"16,115","2,602",666
KY,21,05100,Rowan County School District,"24,861","3,548",813
KY,21,05160,Russell County School District,"18,156","3,089",968
KY,21,05130,Russell Independent School District,"12,904","2,112",297
KY,21,05190,Russellville Independent School District,"6,145",942,352
KY,21,05220,Science Hill Independent School District,"2,354",321,69
KY,21,05260,Scott County School District,"58,252","10,752","1,180"
KY,21,05320,Shelby County School District,"48,461","7,892",853
KY,21,05400,Simpson County School District,"19,718","3,486",657
KY,21,05430,Somerset Independent School District,"9,593","1,344",378
KY,21,05460,Southgate Independent School District,"2,434",261,77
KY,21,05490,Spencer County School District,"19,916","3,407",265
KY,21,05520,Taylor County School District,"17,124","2,955",581
KY,21,05550,Todd County School District,"12,285","2,447",653
KY,21,05580,Trigg County School District,"14,188","2,307",540
KY,21,05610,Trimble County School District,"8,530","1,421",236
KY,21,05640,Union County School District,"13,544","1,754",348
KY,21,05700,Walton-Verona Independent School District,"8,143","1,962",145
KY,21,05730,Warren County School District,"108,288","19,598","3,306"
KY,21,05760,Washington County School District,"12,072","2,072",347
KY,21,05790,Wayne County School District,"19,540","2,906",924
KY,21,05820,Webster County School District,"12,813","2,218",446
KY,21,05850,West Point Independent School District,986,132,28
KY,21,05880,Whitley County School District,"21,883","4,255","1,450"
KY,21,05910,Williamsburg Independent School District,"5,572",851,324
KY,21,05940,Williamstown Independent School District,"3,492",703,130
KY,21,05970,Wolfe County School District,"6,507","1,087",411
KY,21,06000,Woodford County School District,"27,075","4,489",485
LA,22,00030,Acadia Parish School District,"57,288","10,923","2,929"
LA,22,00060,Allen Parish School District,"22,687","3,672",882
LA,22,00090,Ascension Parish School District,"128,369","25,430","3,676"
LA,22,00120,Assumption Parish School District,"20,689","3,222",841
LA,22,00150,Avoyelles Parish School District,"39,236","6,795","2,863"
LA,22,00040,Baker City School District,"12,335","2,277",726
LA,22,00180,Beauregard Parish School District,"36,584","6,696","1,242"
LA,22,00210,Bienville Parish School District,"12,776","2,148",746
LA,22,00240,Bogalusa City School District,"15,323","2,677","1,081"
LA,22,00270,Bossier Parish School District,"129,144","23,688","4,361"
LA,22,00300,Caddo Parish School District,"233,092","40,396","12,020"
LA,22,00330,Calcasieu Parish School District,"205,282","36,756","8,490"
LA,22,00360,Caldwell Parish School District,"9,571","1,618",497
LA,22,00390,Cameron Parish School District,"5,080",841,151
LA,22,00420,Catahoula Parish School District,"8,805","1,373",515
LA,22,06840,Central Community School District,"30,895","5,932",806
LA,22,00450,Claiborne Parish School District,"14,038","1,886",647
LA,22,00480,Concordia Parish School District,"18,376","3,178","1,571"
LA,22,00510,De Soto Parish School District,"26,919","4,894","1,160"
LA,22,00540,East Baton Rouge Parish School District,"384,066","60,890","16,842"
LA,22,00570,East Carroll Parish School District,"7,220","1,257",567
LA,22,00600,East Feliciana Parish School District,"19,338","2,486",541
LA,22,00630,Evangeline Parish School District,"32,215","5,931","2,060"
LA,22,00660,Franklin Parish School District,"19,668","3,575","1,270"
LA,22,00690,Grant Parish School District,"22,236","3,392",809
LA,22,00720,Iberia Parish School District,"68,975","13,013","4,523"
LA,22,00750,Iberville Parish School District,"29,824","4,306","1,198"
LA,22,00780,Jackson Parish School District,"14,876","2,392",624
LA,22,00810,Jefferson Davis Parish School District,"32,345","6,125","1,387"
LA,22,00840,Jefferson Parish School District,"433,688","69,523","16,841"
LA,22,00960,La Salle Parish School District,"14,834","2,550",569
LA,22,00870,Lafayette Parish School District,"244,205","42,515","10,815"
LA,22,00900,Lafourche Parish School District,"97,504","16,706","3,368"
LA,22,00990,Lincoln Parish School District,"48,152","7,013","1,777"
LA,22,01020,Livingston Parish School District,"145,830","28,037","4,328"
LA,22,01050,Madison Parish School District,"9,799","1,661",773
LA,22,01080,Monroe City School District,"47,226","8,671","3,714"
LA,22,01110,Morehouse Parish School District,"25,025","4,382","1,783"
LA,22,01140,Natchitoches Parish School District,"37,026","6,287","1,579"
LA,22,01170,Orleans Parish School District,"376,971","53,823","19,120"
LA,22,01200,Ouachita Parish School District,"111,542","20,278","5,207"
LA,22,01230,Plaquemines Parish School District,"23,303","4,490",808
LA,22,01260,Pointe Coupee Parish School District,"20,356","3,229",849
LA,22,01290,Rapides Parish School District,"128,654","23,630","6,305"
LA,22,01320,Red River Parish School District,"7,564","1,321",444
LA,22,01350,Richland Parish School District,"19,805","3,418","1,138"
LA,22,01380,Sabine Parish School District,"22,135","3,908",927
LA,22,01410,St. Bernard Parish School District,"44,258","8,764","2,579"
LA,22,01440,St. Charles Parish School District,"52,282","9,807","1,491"
LA,22,01470,St. Helena Parish School District,"10,912","1,672",634
LA,22,01500,St. James Parish School District,"19,742","3,302",738
LA,22,01530,St. John the Baptist Parish School District,"42,094","7,649","1,989"
LA,22,01560,St. Landry Parish School District,"82,071","16,241","5,585"
LA,22,01590,St. Martin Parish School District,"51,540","9,146","2,311"
LA,22,01620,St. Mary Parish School District,"48,232","8,403","2,627"
LA,22,01650,St. Tammany Parish School District,"269,388","48,627","7,981"
LA,22,01680,Tangipahoa Parish School District,"135,217","24,046","5,711"
LA,22,01710,Tensas Parish School District,"4,043",676,296
LA,22,01740,Terrebonne Parish School District,"108,708","20,309","4,221"
LA,22,01770,Union Parish School District,"21,091","3,386",954
LA,22,01800,Vermilion Parish School District,"57,204","10,831","2,796"
LA,22,01830,Vernon Parish School District,"48,027","8,062","1,585"
LA,22,01860,Washington Parish School District,"29,810","5,272","1,480"
LA,22,01890,Webster Parish School District,"36,184","5,973","2,107"
LA,22,01920,West Baton Rouge Parish School District,"27,792","4,990","1,029"
LA,22,01950,West Carroll Parish School District,"9,594","1,656",520
LA,22,01980,West Feliciana Parish School District,"15,494","1,912",330
LA,22,02010,Winn Parish School District,"13,488","2,107",673
LA,22,00039,Zachary Community School District,"26,005","5,752",775
ME,23,02220,Acton,"2,704",367,33
ME,23,02500,Airline Community School District,473,57,9
ME,23,02280,Alexander,525,81,14
ME,23,14823,Andover Public Schools,763,74,18
ME,23,02510,Appleton,"1,427",168,23
ME,23,82001,Aroostook Unorganized Territory,"1,929",219,46
ME,23,14817,Athens,954,127,23
ME,23,02610,Auburn,"24,038","3,714",589
ME,23,02640,Augusta,"19,028","2,360",377
ME,23,02730,Baileyville,"1,319",231,49
ME,23,02820,Bangor,"31,871","3,693",657
ME,23,02850,Bar Harbor,"5,154",401,27
ME,23,02880,Baring Plantation,201,25,3
ME,23,02950,Beals,443,25,5
ME,23,02960,Beaver Cove,136,6,1
ME,23,02980,Beddington,60,5,1
ME,23,03150,Biddeford,"22,831","2,604",384
ME,23,03210,Blue Hill,"2,828",416,49
ME,23,03290,Boothbay-Boothbay Harbor Community School District,"5,114",481,63
ME,23,03390,Bowerbank,139,9,1
ME,23,03480,Bremen,837,40,3
ME,23,03510,Brewer,"9,708","1,424",178
ME,23,00004,Bridgewater,530,80,17
ME,23,14811,Brighton Plantation,62,4,1
ME,23,03600,Bristol,"2,882",314,32
ME,23,03610,Brooklin,838,89,11
ME,23,03640,Brooksville,947,105,16
ME,23,03780,Brunswick,"21,911","2,620",244
ME,23,14834,Burlington Public Schools,374,59,15
ME,23,14835,Byron Public Schools,105,5,1
ME,23,03870,Calais,"3,082",454,78
ME,23,03930,Cape Elizabeth,"9,603","1,701",60
ME,23,00061,Caratunk,81,10,2
ME,23,03980,Carrabassett Valley,678,70,6
ME,23,03990,Carroll Plantation,139,11,4
ME,23,04080,Castine,"1,337",70,9
ME,23,04110,Caswell,292,38,13
ME,23,04160,Charlotte,337,52,9
ME,23,14771,Chebeague Island,399,52,4
ME,23,14814,Cherryfield,"1,108",145,31
ME,23,04440,Cooper,168,18,3
ME,23,04500,Coplin Plantation,132,19,2
ME,23,04620,Cranberry Isles,162,32,3
ME,23,04650,Crawford,93,4,1
ME,23,00065,Cutler,524,92,12
ME,23,04830,Damariscotta,"2,335",109,11
ME,23,04860,Dayton Public Schools,"2,155",339,16
ME,23,04880,Deblois,74,12,2
ME,23,04890,Dedham,"1,669",223,18
ME,23,04895,Deer Isle-Stonington Community School District,"3,292",402,60
ME,23,04897,Dennistown Plantation,61,9,2
ME,23,04900,Dennysville,300,42,9
ME,23,05160,Drew Plantation,26,2,1
ME,23,14839,Eagle Lake Public Schools,769,68,13
ME,23,00062,East Machias,"1,327",234,47
ME,23,05280,East Millinocket,"1,578",202,48
ME,23,05380,East Range Community School District,179,19,3
ME,23,05310,Easton,"1,315",232,20
ME,23,05360,Eastport,"1,289",139,30
ME,23,05400,Edgecomb,"1,208",167,16
ME,23,05500,Ellsworth Public Schools,"8,507","1,231",151
ME,23,14818,Eustis,646,66,9
ME,23,05670,Falmouth,"12,533","2,170",64
ME,23,00008,Fayette,"1,168",161,10
ME,23,00053,Five Town Community School District,"14,456",734,55
ME,23,82003,Franklin Unorganized Territory,997,111,13
ME,23,07590,Frenchboro,29,2,0
ME,23,05970,Georgetown,"1,069",108,17
ME,23,05980,Gilead,198,18,6
ME,23,06000,Glenburn,"4,665",753,75
ME,23,06030,Glenwood Plantation,5,0,0
ME,23,06060,Gorham,"18,467","3,061",159
ME,23,00005,Grand Isle,365,33,8
ME,23,06150,Great Lake Stream Plantation,125,11,3
ME,23,06160,Great Salt Bay Community School District,"5,051",409,41
ME,23,06180,Greenbush,"1,449",225,47
ME,23,06250,Greenville,"1,468",126,16
ME,23,06260,Hancock Public Schools,"2,498",322,50
ME,23,82011,Hancock Unorganized Territory,222,17,3
ME,23,06330,Harmony,827,85,15
ME,23,06510,Hermon,"6,485","1,130",72
ME,23,06600,Highland Plantation,52,1,0
ME,23,06610,Hope,"1,718",189,20
ME,23,00001,Indian Island,371,53,14
ME,23,00002,Indian Township,761,180,39
ME,23,06780,Isle au Haut,93,13,1
ME,23,06810,Islesboro,588,71,12
ME,23,06870,Jefferson,"2,594",369,39
ME,23,06900,Jonesboro,580,85,19
ME,23,07100,Jonesport,"1,246",118,32
ME,23,82005,Kennebec Unorganized Territory,36,6,0
ME,23,07110,Kingsbury Plantation,29,1,0
ME,23,07140,Kittery,"10,194","1,024",70
ME,23,82007,Knox Unorganized Territory,4,2,0
ME,23,00059,Lake View Plantation,153,10,3
ME,23,07200,Lakeville,104,7,1
ME,23,07250,Lamoine Public Schools,"1,742",215,23
ME,23,07320,Lewiston,"37,086","5,678","1,325"
ME,23,14842,Limestone Public Schools,"1,520",242,55
ME,23,07440,Lincoln Plantation,42,1,0
ME,23,82006,Lincoln Unorganized Territory,1,1,0
ME,23,07450,Lincolnville,"2,330",222,23
ME,23,07530,Lisbon,"9,702","1,482",164
ME,23,00009,Long Island,236,26,3
ME,23,82013,Louds Island Unorganized Territory,3,0,0
ME,23,00063,Lowell,369,44,13
ME,23,07710,Machias,"2,062",248,66
ME,23,00067,Machiasport,963,161,36
